total_epoch,confidence_threshold,iou_threshold,precision,recall,accuracy,f1
61,0.9,0.6,0.968421052631579,0.041970802919708027,0.04191343963553531,0.0804547442063839
61,0.9,0.7,0.967741935483871,0.04102096627164995,0.040964952207555756,0.07870572802798426
61,0.9,0.8,0.9772727272727273,0.03909090909090909,0.03905540417801998,0.07517482517482517
61,0.9,0.9,0.9846153846153847,0.02877697841726619,0.028764044943820226,0.055919615552643076
71,0.7,0.6,0.9676425269645609,0.5614662494412159,0.5511189118034225,0.7106082036775107
71,0.7,0.7,0.9688,0.5292832167832168,0.5204125483455092,0.684567552289429
71,0.7,0.8,0.9707762557077626,0.43387755102040815,0.4282836422240129,0.5997179125528914
71,0.7,0.9,0.9689320388349515,0.16382140512147078,0.16296538210320052,0.28025835439483293
71,0.8,0.6,0.9770580296896086,0.32760180995475113,0.325101032779524,0.4906811250423585
71,0.8,0.7,0.9778699861687413,0.3171825930910722,0.3149220489977728,0.47899728997289975
71,0.8,0.8,0.9805097451274363,0.28583916083916083,0.2842242503259452,0.44263959390862945
71,0.8,0.9,0.9891304347826086,0.14021571648690292,0.14,0.24561403508771928
71,0.9,0.6,0.9859154929577465,0.03189066059225513,0.031876138433515486,0.0617828773168579
71,0.9,0.7,0.9857142857142858,0.031420765027322405,0.03140646335912608,0.06090026478375993
71,0.9,0.8,1.0,0.03139217470427662,0.03139217470427662,0.060873400970445524
71,0.9,0.9,1.0,0.023014440433212997,0.023014440433212997,0.044993383325981476
81,0.7,0.6,0.967296511627907,0.5992796037820801,0.587378640776699,0.7400611620795107
81,0.7,0.7,0.9691265060240963,0.5662120545534536,0.5561797752808989,0.7148014440433214
81,0.7,0.8,0.9715271786022434,0.4595918367346939,0.45348368908578335,0.6239955666389582
81,0.7,0.9,0.9717813051146384,0.18012422360248448,0.1791869918699187,0.3039161610590182
81,0.8,0.6,0.9762174405436014,0.39146230699364215,0.3877642825011246,0.5588330632090762
81,0.8,0.7,0.9780853517877739,0.38198198198198197,0.37874050915587315,0.5494007126660188
81,0.8,0.8,0.9800498753117207,0.34353146853146854,0.3411458333333333,0.5087378640776699
81,0.8,0.9,0.9819004524886877,0.16340361445783133,0.1629129129129129,0.2801807617817947
81,0.9,0.6,0.9712230215827338,0.06150341685649203,0.061391541609822645,0.11568123393316196
81,0.9,0.7,0.9708029197080292,0.06053709604005462,0.06042707860063608,0.11396743787489289
81,0.9,0.8,0.9776119402985075,0.0595184007269423,0.059437386569872956,0.11220556745182013
81,0.9,0.9,0.9807692307692307,0.0456989247311828,0.045658012533572066,0.08732876712328767
91,0.7,0.6,0.966113914924297,0.5952909817858729,0.5831157528285466,0.736668499175371
91,0.7,0.7,0.9677902621722847,0.5600346770697876,0.5497872340425531,0.7095002745744097
91,0.7,0.8,0.9711864406779661,0.46377984621610685,0.45748502994011975,0.6277732128184059
91,0.7,0.9,0.9675675675675676,0.17255784061696658,0.17156549520766773,0.2928824652304336
91,0.8,0.6,0.9766702014846236,0.41542625169147496,0.41134435015631976,0.5829113924050633
91,0.8,0.7,0.9783549783549783,0.40393208221626453,0.4003542958370239,0.5717900063251107
91,0.8,0.8,0.9799054373522459,0.357481673134972,0.3548801369863014,0.5238546603475513
91,0.8,0.9,0.9776286353467561,0.16036697247706422,0.15978062157221207,0.2755359394703657
91,0.9,0.6,0.9813084112149533,0.04783599088838269,0.04779244424214838,0.09122502172024327
91,0.9,0.7,0.9813084112149533,0.04783599088838269,0.04779244424214838,0.09122502172024327
91,0.9,0.8,0.9905660377358491,0.04779244424214838,0.04777070063694268,0.0911854103343465
91,0.9,0.9,0.9871794871794872,0.03460674157303371,0.03459119496855346,0.0668693009118541
101,0.7,0.6,0.9614855570839065,0.6218861209964412,0.6067708333333334,0.7552674230145867
101,0.7,0.7,0.9638810198300283,0.5930283224400872,0.5801364023870418,0.7342864850283248
101,0.7,0.8,0.9650690495532088,0.4782608695652174,0.4701226751088247,0.6395693135935397
101,0.7,0.9,0.9548611111111112,0.17427122940430925,0.17284726587052168,0.2947481243301179
101,0.8,0.6,0.9732824427480916,0.459045904590459,0.4533333333333333,0.6238532110091743
101,0.8,0.7,0.9766536964980544,0.44701691896705253,0.4422907488986784,0.613317043372022
101,0.8,0.8,0.9763694951664876,0.38763326226012795,0.3840304182509506,0.554945054945055
101,0.8,0.9,0.9711340206185567,0.1682743837084673,0.16743690010664772,0.2868453105968331
101,0.9,0.6,0.9786096256684492,0.08344733242134063,0.08329540282203005,0.15378151260504203
101,0.9,0.7,0.9782608695652174,0.08196721311475409,0.08181818181818182,0.15126050420168066
101,0.9,0.8,0.9833333333333333,0.08041799182189914,0.08030852994555354,0.1486770264594708
101,0.9,0.9,0.9767441860465116,0.05595026642984014,0.055875831485587585,0.10583788324233516
